"rating","text","ts","bot_percentage","profileimage"
"0.0","Kat Creech, a wedding planner in Houston, turned a postponed wedding into a volunteer opportunity for Hurricane Har… https://t.co/MCXiSuAVJN","1514543971.0","",""
"-0.23973063973063968","As we count down to the new year, we get to reflect and prepare for what’s ahead. For all the bad news that seemed… https://t.co/WaUHkVww2g","1514543944.0","",""
"0.11818181818181818","RT @MBK_Alliance: I am my Brother’s Keeper. \nWatch our new PSA with @BarackObama, @StephenCurry30 & @chancetherapper, then take action to s…","1514388772.0","",""
"0.8","On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj","1514198105.0","",""
"0.18333333333333335","There's no better time than the holiday season to reach out and give back to our communities. Great to hear from yo… https://t.co/gp5dCy9oN2","1513271353.0","",""
"0.8","Happy Hanukkah, everybody, from the Obama family to yours. Chag Sameach!","1513104440.0","",""
"0.10416666666666666","Just got off a call to thank folks who are working hard to help more Americans across the country sign up for healt… https://t.co/A9QvCySWJ8","1513003589.0","",""
"0.11818181818181818","RT @ObamaFoundation: Watch: We hosted a Town Hall in New Delhi with @BarackObama and young leaders about how to drive change and make an im…","1512408467.0","",""
"0.7","Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… https://t.co/KC9nmjZPuX","1511797430.0","",""
"0.65","From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz","1511428467.0","",""
"0.8","ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--\nBIDEN:  IT’S MY BIRTHDAY!\nME:  Joe.… https://t.co/5qLUsDoaMi","1511184731.0","",""
"0.0","RT @ObamaFoundation: Today, we honor those who have honored our country with its highest form of service. https://t.co/IbJNCwIofL https://t…","1510393426.0","",""
"0.0","This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all th… https://t.co/ZvUKZIDGAj","1510127721.0","",""
"0.0","Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw","1509996737.0","",""
"0.15000000000000002","May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our midst.","1509909692.0","",""
"0.0","We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as they recover...","1509909669.0","",""
"0.0","Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan t… https://t.co/6eN1Y5TQGV","1509521819.0","",""
"0.08249158249158249","Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tough as they come.","1509478004.0","",""
"0.6","Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation.","1509379572.0","",""
"-0.5","I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give:… https://t.co/0NnaR3bozh","1508776421.0","",""
"0.0","Tonight the ex-Presidents are getting together in Texas to support all our fellow Americans rebuilding from this ye… https://t.co/nFSou6JC6n","1508610728.0","",""
"0.0","I'm grateful to @SenJohnMcCain for his lifetime of service to our country. Congratulations, John, on receiving this year's Liberty Medal.","1508174940.0","",""
"0.0","Michelle & I are praying for the victims in Las Vegas. Our thoughts are with their families & everyone enduring another senseless tragedy.","1506928276.0","",""
"0.9","Proud to cheer on Team USA at the Invictus Games today with my friend Joe. You represent the best of our country. https://t.co/WBzcltmgqj","1506718328.0","",""
"0.2857142857142857","We're expanding our efforts to help Puerto Rico & the USVI, where our fellow Americans need us right now. Join us a… https://t.co/gkrp1RwXR4","1506425635.0","",""
"0.5","Prosecutor, soldier, family man, citizen. Beau made us want to be better. What a legacy to leave. What a testament… https://t.co/XDtkLu32wd","1506362796.0","",""
"0.0","RT @gatesfoundation: President @BarackObama addresses #Goalkeepers17 starting at 12:40 PM. Tune in here: https://t.co/XmHBErSHYw","1505905354.0","",""
"0.0","Thinking about our neighbors in Mexico and all our Mexican-American friends tonight. Cuidense mucho y un fuerte abrazo para todos.","1505854852.0","",""
"0.35","Coding is important – and fun. @CSforAll, thanks for your work to make sure every kid can compete in a high-tech, g… https://t.co/xwlnvxsjKb","1505745478.0","",""
"0.0","Michelle and I want the @ObamaFoundation to inspire and empower people to change the world. Here's how we're gettin… https://t.co/xY0UhBSvqp","1505291939.0","",""
"0.0","We remember everyone we lost on 9/11 and honor all who defend our country and our ideals. No act of terror will ever change who we are.","1505124171.0","",""
"0.0","RT @GeorgeHWBush: Across the U.S., Americans have answered the call to help with hurricane recovery. Praying for all Floridians. #Irma http…","1505039166.0","",""
"0.3","Proud of these McKinley Tech students—inspiring young minds that make me hopeful about our future. https://t.co/nqYC1mjjTB","1504886663.0","",""
"0.0","Americans always answer the call. https://t.co/SV1jixOExu https://t.co/ktEvL6s89d","1504805808.0","",""
"-0.3","To target hopeful young strivers who grew up here is wrong, because they’ve done nothing wrong. My statement: https://t.co/TCxZdld7L4","1504617721.0","",""
"0.0625","Thank you to all the first responders and people helping each other out. That's what we do as Americans. Here's one… https://t.co/I3RHWyZe31","1503855863.0","",""
"0.0","Michelle and I are thinking of the victims and their families in Barcelona. Americans will always stand with our Spanish friends. Un abrazo.","1502977511.0","",""
"0.22000000000000003","""...For love comes more naturally to the human heart than its opposite."" - Nelson Mandela","1502562999.0","",""
"-0.3666666666666667","""People must learn to hate, and if they can learn to hate, they can be taught to love...""","1502562987.0","",""
"0.0","""No one is born hating another person because of the color of his skin or his background or his religion..."" https://t.co/InZ58zkoAm","1502562969.0","",""
"0.0","John McCain is an American hero & one of the bravest fighters I've ever known. Cancer doesn't know what it's up against. Give it hell, John.","1500491942.0","",""
"0.0","Health care has always been about something bigger than politics: it's about the character of our country. https://t.co/UqLO14Hef7","1498140668.0","",""
"0.4083333333333333","Of all that I've done in my life, I'm most proud to be Sasha and Malia's dad. To all those lucky enough to be a dad… https://t.co/XSqMhcSuvR","1497778760.0","",""
"0.0","On this National Gun Violence Awareness Day, let your voice be heard and show your commitment to reducing gun viole… https://t.co/S7dth6Ywb0","1496405154.0","",""
"0.0","Forever grateful for the service and sacrifice of all who fought to protect our freedoms and defend this country we… https://t.co/BwRS0onlOL","1496043556.0","",""
"0.7","Good to see my friend Prince Harry in London to discuss the work of our foundations & offer condolences to victims… https://t.co/f1U8It8AmE","1495871125.0","",""
"0.5","Through faith, love, and resolve the character of the people of Manchester has shown itself.  Our thoughts & prayer… https://t.co/xyMer891Zo","1495701815.0","",""
"-0.2","Our hearts go out to those killed and wounded in Manchester. Americans will always stand shoulder to shoulder with the people of the UK.","1495538774.0","",""
"0.375","Excited to hear from Sierra, Imani, Filiz, and Benedikt who are making a difference at home and abroad. See you in… https://t.co/bF1kB1GvxC","1495467983.0","",""
"0.7666666666666666","Happy Mother's Day to my love and partner on this journey @MichelleObama, and to all the wonderful, hardworking mothers out there.","1494750676.0","",""
"0.0","We're rolling up our sleeves again, back where it all started. Join us at https://t.co/GYkEOK8EuT. https://t.co/UlyvNrQvZR","1493820736.0","",""
"-0.020833333333333343","Well said, Jimmy. That's exactly why we fought so hard for the ACA, and why we need to protect it for kids like Bil… https://t.co/jB3LXT94Ok","1493725766.0","",""
"0.85","RT @ObamaFoundation: It’s a beautiful day on the South Side. https://t.co/PtoaFbww0s","1493043497.0","",""
"0.0","My heart goes out to the victims and their families in London. No act of terror can shake the strength and resilience of our British ally.","1490254220.0","",""
"0.7","Chuck Berry rolled over everyone who came before him – and turned up everyone who came after.  We'll miss you, Chuck.  Be good.","1489918883.0","",""
"0.0","On International Women’s Day, @MichelleObama and I are inspired by all of you who embrace your power to drive chang… https://t.co/Er9mIQlmgr","1488987898.0","",""
"0.25","RT @ObamaFoundation: Courage comes in many forms. Who in your local community or neighborhood leads by example? #ProfileInCourage https://t…","1488461404.0","",""
"0.0","Humbled to be recognized by a family with a legacy of service. Who's your #ProfileInCourage? Tell me about them:… https://t.co/25Ohhab8Xn","1488448327.0","",""
"0.0","We asked. You answered. https://t.co/mAJvko6VqR","1487340475.0","",""
"0.4681818181818182","Happy Valentine’s Day, @michelleobama! Almost 28 years with you, but it always feels new. https://t.co/O0UhJWoqGN","1487066687.0","",""
"0.4642857142857143","I read letters like these every single day. It was one of the best parts of the job – hearing from you. https://t.co/so1luBcszV","1485088622.0","",""
"0.0","RT @ObamaFoundation: Add your voice: https://t.co/mA9MSHmi7o https://t.co/Uf7oEvkZF3","1484927221.0","",""
"0.0","In the meantime, I want to hear what you're thinking about the road ahead. So share your ideas with me here: https://t.co/GYkEOK8EuT","1484926504.0","",""
"0.17708333333333331","Hi everybody! Back to the original handle. Is this thing still on? Michelle and I are off on a quick vacation, then we’ll get back to work.","1484926448.0","",""
"0.0","Tonight, President Obama reflects on eight years of progress. Watch the #FarewellAddress at 9 pm ET: https://t.co/ZnwTsg155B #ObamaFarewell","1484072054.0","",""
"0.35","RT @OFA: ""Thanks to the Affordable Care Act, your coverage is better today than it was before.""\n\nWatch the weekly address: https://t.co/Pfk…","1478343673.0","",""
"0.0","In the weekly address, President Obama discusses what #Obamacare has done to improve health care. https://t.co/VdQlyrSZhx","1478340533.0","",""
"0.5","Let's keep working to keep our economy on a better, stronger course. https://t.co/bV2BVjyj7a","1478277974.0","",""
"0.0","The landmark #ParisAgreement enters into force today—we must keep up the momentum to #ActOnClimate. https://t.co/Cyw5Udaoro","1478264116.0","",""
"-0.25","The economy added 161,000 jobs in October, and wages are up 2.8 percent over the past year. https://t.co/pJxjgLnjCt #JobsReport","1478256132.0","",""
"1.0","There are a lot of plans out there. Check your options and lock in the one that's best for you: https://t.co/buFY9ozDz4 #GetCovered","1478187156.0","",""
"0.18181818181818182","The positive impact of #Obamacare is undeniable, but there's one big factor holding many states back: https://t.co/7XebIdRX34","1478180329.0","",""
"0.4","RT @POTUS: It happened: @Cubs win World Series. That's change even this South Sider can believe in. Want to come to the White House before…","1478173920.0","",""
"0.5","Tens of millions of Americans have benefited from #Obamacare. Make sure you're one of them. #GetCovered https://t.co/e1KoXcPtpU","1478091163.0","",""
"0.3666666666666667","Thanks to #Obamacare, quality health care is available to everyone. The marketplace is now open—make sure you and y… https://t.co/89gl6pzMGD","1478079814.0","",""
"0.0","RT @lacasablanca: La típica Latina tarda 22 meses en ganar lo que un hombre blanco gana en 12 meses. Tenemos que cerrar la brecha salarial.…","1478025941.0","",""
"0.0","RT @WhiteHouse: On #LatinaEqualPay Day, we mark the work that remains to ensure that all Americans receive equal pay for equal work. https:…","1478019374.0","",""
"0.0","Community organizing never goes out of style. Shop now: https://t.co/LXEbQdKLLT https://t.co/E56ofoU36i","1478011655.0","",""
"0.0","With #Obamacare, people can focus on treatment for pre-existing conditions without the fear of coverage being cappe… https://t.co/jvdFY87XBu","1478003130.0","",""
"0.0","The Obamacare marketplace is now open. If you're uninsured, now is the time to shop for a plan and #GetCovered.… https://t.co/Spjlga4eTT","1477995849.0","",""
"0.0","RT @FLOTUS: Open enrollment starts tomorrow! Check out your options at https://t.co/dg57hwz5of and share your #GetCovered story. https://t.…","1477932452.0","",""
"0.0","Lions and Tiggers and bears! Oh my! #HappyHalloween https://t.co/iU4fjBhi0Y","1477931950.0","",""
"0.0","Usted y su familia merecen la tranquilidad de saber que están cubiertos. El mercado de seguros abre mañana. https://t.co/9iRCkLRGZD","1477924927.0","",""
"0.0","Speak up in support of quality, affordable health care for all. https://t.co/rGsSguMxvj","1477917536.0","",""
"-0.16666666666666666","There's nothing to be scared of when searching for health insurance. Three in four people can #GetCovered for less… https://t.co/BUmnRO9B3E","1477913421.0","",""
"0.39999999999999997","Open enrollment begins tomorrow—make sure you and your loved ones #GetCovered. https://t.co/2aak7Bt0s3","1477908209.0","",""
"0.6","RT @OFA: Witch plan is best for you? Thanks to Obamacare, even pre-existing conditions can't stop you from comparing your options. #GetCove…","1477846287.0","",""
"0.0","Senate leaders' obstruction of our Supreme Court nomination process is unacceptable. Say so: https://t.co/t3pYMO8Fp0 #DoYourJob","1477653643.0","",""
"0.13333333333333333","Senate leaders should put the common good above politics—the integrity of our nation's highest court depends on it.… https://t.co/iRVCEl1pzf","1477647466.0","",""
"0.0","Don't ghost on your health and well-being—your chance to #GetCovered is coming up. Open enrollment starts November… https://t.co/qwNLazuPiz","1477586849.0","",""
"-0.6","Climate change is happening now. Denial is dangerous. https://t.co/0Nlf8Fst4u","1477584111.0","",""
"0.15277777777777776","If you're willing to work hard and play by the rules, you should be able to get ahead. https://t.co/394hdJttgO","1477580055.0","",""
"-0.2","President Obama lays out just a few of the ways in which #Obamacare has helped millions of Americans. https://t.co/qeqHRLz0ID","1477574715.0","",""
"0.19318181818181818","New report: Renewable energy installations are beating fossil fuel installations for the first time. https://t.co/MMhIdu4jzt #ActOnClimate","1477568076.0","",""
"0.0","Obamacare has helped millions of Americans gain the peace of mind that comes with coverage. Show your support: https://t.co/NfrG7DHL5C","1477562233.0","",""
"0.5","This is what happens when we focus on building an economy that works for everyone, not just those at the top. https://t.co/op3Z74rPeI","1477490552.0","",""
"0.2","No one's too wrapped up in pre-existing conditions to #GetCovered. \nThanks to Obamacare, you can find a plan that m… https://t.co/C7H9TZdxeU","1477483419.0","",""
"0.0","Help protect the progress we've made in helping millions of Americans get covered. Add your name now: https://t.co/HQSZKPl1eH","1477479389.0","",""
"0.11111111111111112","DYK: Most people can find a plan for less than $75 per month. Open enrollment starts on November 1. #GetCovered https://t.co/9RGG5Pr4mb","1477474274.0","",""
"-0.007142857142857173","Women, the sick, survivors—they all deserve fair treatment in our health care system. #Obamacare https://t.co/G948HN7pzV","1477405505.0","",""
"0.0","Don't get tripped up by misinformation. Join the @OFA Truth Team today: https://t.co/wJZj1QCxXm https://t.co/vwwDgFHq6A","1477398683.0","",""
"0.13333333333333336","RT @SecBurwell: Most people shopping on @HealthCareGov will again find plans with premiums of less than $75/month, thanks to financial assi…","1477392871.0","",""
"0.8","Be proud of the progress we've made together—wear the mark of this movement. https://t.co/fYf2O9WAwG https://t.co/1Z4yJmYh4E","1477389318.0","",""
"0.5666666666666667","Strong policies that help working families get ahead are good for our economy. https://t.co/QRRhibjZCl","1477324967.0","",""
"0.175","The four-week average of jobless claims fell to the lowest level since 1973—a sign of a healthy labor market. https://t.co/Lv7DnRM2DY","1477320094.0","",""
"-0.16666666666666666","Since 2010, America's uninsured rate has been cut in half. Help build on that progress—join Team #Obamacare today: https://t.co/MhIICuE17A","1477315338.0","",""
"0.0","RT @OFA: It's working.\nIt's saving lives.\nAnd we're not going back.\nRetweet to show your support. https://t.co/YOBeMMSYP8","1477309017.0","",""
"0.2857142857142857","Health care is a right, not a privilege—and #Obamacare works to protect that right for millions of Americans. https://t.co/B7fO8rhggW","1477302673.0","",""
"0.0","Don't get tripped up by misinformation. Join the @OFA Truth Team today: https://t.co/09BpA6F9Ne https://t.co/Nxgp87o4iq","1477063023.0","",""
"0.19999999999999998","Being able to stay on a parent's plan enables millions of young adults to make choices about their future with the… https://t.co/1lSzxCHZVf","1477048247.0","",""
"0.0","""Because of Obamacare, another 20 million Americans now know the financial security of health insurance."" https://t.co/eNd6J8bMxm","1477041959.0","",""
"0.5","Stand up for the law that's helped 20 million more Americans gain health coverage. Join Team @Obamacare today: https://t.co/XiNXrgnPoF","1476976328.0","",""
"0.3","There's still more work to do, but let's celebrate how far we've come. https://t.co/kUVWn68kJw","1476969422.0","",""
"0.06818181818181818","LIVE: President Obama is in Miami talking about the progress made possible by the Affordable Care Act. https://t.co/7FsQXut07O","1476966178.0","",""
"0.0","RT @WhiteHouse: Each day, @POTUS reads 10 letters from Americans. Today, we're sharing some of the letters written about #ACA: https://t.co…","1476964750.0","",""
"0.0","Tune in at 1:55 p.m. ET to watch President Obama speak about the successes of the Affordable Care Act. https://t.co/7FsQXut07O","1476962676.0","",""
"0.5","There's a lot of misinformation floating around. Make sure you've got the facts—join the @OFA Truth Team:… https://t.co/SpfRFK5LWq","1476957945.0","",""
"0.0","From coast to coast, editorial boards are denouncing Senate obstructionism. Take a look: https://t.co/vqDr2bBiVr #DoYourJob","1476888029.0","",""
"0.016666666666666666","Our Supreme Court has been short a justice for far too long. #DoYourJob, Senate leaders. https://t.co/yJlejtHjr0","1476880632.0","",""
"0.35","RT @SecBurwell: Today, 20M more Americans have coverage thanks to the #ACA. Our uninsured rate is the lowest in our nation’s history. Lowes…","1476872772.0","",""
"0.10000000000000002","The need for a ninth justice is undeniably clear. #DoYourJob https://t.co/L1EBgNbh3Q","1476869957.0","",""
"0.1431818181818182","We can't afford to let this be the new normal. https://t.co/nJzyfz2Zlw #ActOnClimate","1476801051.0","",""
"-0.05555555555555555","Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now: https://t.co/JZnvlb080l #ActOnClimate","1476795318.0","",""
"0.2","Climate change is real, but so is the progress we're making to #ActOnClimate. Let's keep it up. https://t.co/GOFKXQblGJ","1476790819.0","",""
"0.5","This is just the latest step forward in the push to #ActOnClimate. https://t.co/UDInkidKkP","1476785712.0","",""
"0.0","Read why @FLOTUS is fighting to ensure that girls everywhere have access to quality education. https://t.co/xleq3HHSZt #LetGirlsLearn","1476722651.0","",""
"-0.12222222222222223","Wildfires in the next few decades could be ""unrecognizable"" to previous generations—because of climate change: https://t.co/vM3xM6mCf3","1476718675.0","",""
"0.19999999999999998","Senate leaders are blocking the Supreme Court nomination for their own political gain—don't be silent: https://t.co/OMdTVim0TC #DoYourJob","1476710197.0","",""
"0.25","RT @WhiteHouse: ""Nobody should be priced out of a higher education."" —@POTUS on the progress we've made: https://t.co/4YohVv7Qea https://t.…","1476702152.0","",""
"0.0","RT @WHLive: Watch as @POTUS speaks on the progress made to ensure every student has the opportunity to realize their potential: https://t.c…","1476698608.0","",""
"0.39999999999999997","Senate leaders have recognized Judge Garland's impeccable credentials in the past. He deserves a fair hearing and a… https://t.co/w9bPtpSmm7","1476698423.0","",""
"0.0","We need a fully functional Supreme Court. Editorial boards across the country agree: https://t.co/BkLrNaTtzN #DoYourJob","1476460079.0","",""
"0.0","The American Bar Association gave Judge Garland its highest rating. Senate leaders: #DoYourJob and fill the #SCOTUS… https://t.co/iTVTqGIUvV","1476453014.0","",""
"-0.05555555555555555","Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now: https://t.co/7MDQGYgX2u #ActOnClimate","1476446481.0","",""
"0.0","Cynics, take note: When we #ActOnClimate, we build a stronger future. https://t.co/wHHMdo2ro6","1476442113.0","",""
"0.5","""That’s how we will overcome the challenges we face: by unleashing the power of all of us for all of us."" Read more: https://t.co/VxpwLIR4uF","1476374434.0","",""
"0.25","Check out the most recent editorial boards calling on Senate leaders to vote on Judge Garland: https://t.co/hzuhZYevfo #DoYourJob","1476370774.0","",""
"0.0","Senate leaders have undercut the functionality of the Supreme Court, and that's unacceptable. #DoYourJob https://t.co/5HFXhgTMoP","1476363548.0","",""
"0.0","Senate leaders' political games are handicapping the Supreme Court—and judgeships across the country. https://t.co/PhKOBKXLmS #DoYourJob","1476357820.0","",""
"0.0","RT @WIRED: After eight years in office, @POTUS remains optimistic about the world's future. His essay as WIRED’s guest editor: https://t.co…","1476352466.0","",""
"0.13636363636363635","LIVE: President Obama is speaking at a reception celebrating #HispanicHeritageMonth. https://t.co/FK0ytbKw1q","1476286341.0","",""
"0.0","RT @WhiteHouse: In honor of #HispanicHeritageMonth, we celebrate the progress that Hispanic Americans have made under @POTUS: https://t.co/…","1476285878.0","",""
"0.26666666666666666","Support the bold steps we're taking against climate change. Say you're ready to #ActOnClimate: https://t.co/EtwjaKgYFW","1476281635.0","",""
"0.25","Last week, more than 190 countries reached a landmark deal to reduce carbon pollution from aviation. https://t.co/LRYkXVw3rO #ActOnClimate","1476275241.0","",""
"0.0","Let's leave our children and grandchildren a planet that's healthier than the one we have today. #ActOnClimate https://t.co/mP29bpRdU9","1476270341.0","",""
"-0.7","Climate change's effects are devastating. Denying the science behind it does nothing to help. https://t.co/Rww40wwgD9 #ActOnClimate","1476266103.0","",""
"0.0","""On behalf of Michelle and our family, G’mar Chatimah Tovah."" —President Obama #YomKippur","1476210549.0","",""
"0.0","""LGBT individuals deserve to know their country stands beside them."" —President Obama #NationalComingOutDay https://t.co/op7nBzbaod","1476200889.0","",""
"0.0","The Supreme Court must remain above politics. Judge Garland needs a hearing and a vote. #DoYourJob https://t.co/eVSPSIFNpB","1476196339.0","",""
"0.7","Don't stand idly by while Senate leaders continue to block Judge Garland from a fair hearing and vote: https://t.co/TSavHP3mHg #DoYourJob","1476191326.0","",""
"0.0","Judge Garland is just as qualified now as he was in 1997, Senate leaders. It's time to #DoYourJob. https://t.co/j1lEkdMYV6","1476186992.0","",""
"0.0","Dispel misinformation with facts from the @OFA Truth Team. https://t.co/zjexLUJXAC","1476180094.0","",""
"0.2","The uninsured rate is the lowest it's been in decades, thanks to #Obamacare. Spread the word.… https://t.co/ZkN8HVbn3E","1475857985.0","",""
"-0.5","Deadline tonight—help rein in payday lenders that succeed by targeting vulnerable Americans: https://t.co/7OlpH6OFek #StopTheDebtTrap","1475852927.0","",""
"0.0","The Obama administration and @CFPB are working to protect consumers and #StopTheDebtTrap. https://t.co/UMO01OUkdh","1475850260.0","",""
"0.5","Our economy is on a better, stronger course. https://t.co/yzB6x7CExJ","1475843536.0","",""
"0.2","The economic progress we've made is undeniable—let's keep it up. https://t.co/gAlfaC1hkI","1475837219.0","",""
"0.1875","Check out President Obama's essay in @TheEconomist on the unique challenges the American economy faces. https://t.co/jKJNCrQALL","1475833456.0","",""
"0.0","The economy added 156,000 jobs in September—extending the longest streak of total job growth on record.","1475828962.0","",""
"0.0","ICYMI: Read about the historic #ParisAgreement and what it means for the fight to #ActOnClimate. https://t.co/eMefgFZk53","1475759127.0","",""
"0.05","RT @WhiteHouse: This is #SXSL: The White House festival of ideas, art, and action. Take a peek inside: https://t.co/BbvvMEaQTF https://t.co…","1475754766.0","",""
"0.24722222222222223","The cost of clean energy technology dropped significantly over the last eight years. Get the chart: https://t.co/fuGQMXeRYb #ActOnClimate","1475749137.0","",""
"0.0","This historic step in the fight to #ActOnClimate came faster than anyone predicted. https://t.co/W2rtcNXkI7","1475683238.0","",""
"0.0","""Today is a historic day in the fight to protect our planet for future generations."" —President Obama #ActOnClimate https://t.co/x3dJSCYUcj","1475680482.0","",""
"0.13636363636363635","LIVE: President Obama is delivering a statement on the Paris Climate Agreement. https://t.co/mNpQ6QyA91","1475676042.0","",""
"0.0","Read from @NYTopinion about why filling the Supreme Court vacancy is crucial for our democracy: https://t.co/zuSWzxSaqW #DoYourJob","1475662842.0","",""
"0.0","Enough is enough. Say it's time for Senate leaders to get to work: https://t.co/2M789YIcBk #DoYourJob","1475593246.0","",""
"0.6","""Everybody cares about their kids, their grandkids, and the kind of world we pass on to them."" —President Obama https://t.co/cfxpSBNWIU","1475585895.0","",""
"0.0","Take what matters with you. https://t.co/E0hXWSu1q3 https://t.co/KJJdkE8DML","1475580230.0","",""
"-0.05","We've come a long way, but the fight for fairness and an economy that works for everyone continues. https://t.co/WWRhZHwYWE","1475573893.0","",""
"0.0","RT @NatGeoChannel: Tonight @POTUS will be joined by @LeoDiCaprio for a conversation on combating climate change: https://t.co/yCN9K74Jnj #S…","1475504840.0","",""
"0.5","Side-by-side for 24 years. Here's to many more. #HappyAnniversary https://t.co/nh8Xfc7IWU","1475499260.0","",""
"0.13636363636363635","RT @WhiteHouse: Today, @POTUS is bringing something new to the South Lawn. Find out why: https://t.co/JvtZFKpQKZ","1475493919.0","",""
"0.0","Facts matter. Stay informed with the @OFA Truth Team: https://t.co/O8PhOX5jJ3","1475488843.0","",""
"-0.35714285714285715","RT @OFA: ""Since I took office, another ten million private-sector workers have gained paid sick leave."" —President Obama https://t.co/Ud3vq…","1475318160.0","",""
"0.4","In the weekly address, President Obama discusses why access to paid leave is so important. https://t.co/q9kDEqYs5u #LeadOnLeave","1475313401.0","",""
"-0.7142857142857143","Parents shouldn't have to choose between a paycheck and taking care of a sick child at home. #LeadOnLeave https://t.co/FF4hTkgOZy","1475251361.0","",""
"0.0","After thirty years in Congress, Senator, this should not be your proudest accomplishment. https://t.co/FwGAJsBCoo… https://t.co/86F1fhUWsp","1475246462.0","",""
"0.0","We need a fully functioning Supreme Court. Speak up if you agree it's time for a hearing and a vote: https://t.co/d6nmum1Ut7 #DoYourJob","1475237862.0","",""
"0.6","There has never been a more qualified nominee, Senate leaders. He deserves a fair hearing and a vote. #DoYourJob https://t.co/qtzcY3iwyl","1475231244.0","",""
